participantId,participantNumber,gameId,name,totalTrials,finalScore,hit,correct_rejection,false_alarm,bad_hit,miss,mean_rt_hit_ms,median_rt_hit_ms,sd_rt_hit_ms,mean_rt_bad_hit_ms,median_rt_bad_hit_ms,sd_rt_bad_hit_ms,mean_rt_false_alarm_ms,median_rt_false_alarm_ms,sd_rt_false_alarm_ms,bad_hit_rate,correct_hit_rate,false_alarm_rate,sdt_z_hit,sdt_z_false_alarm,dprime,z_correct_hit_rate,z_bad_hit_rate,z_false_alarm_rate,emotions_observed,congruent_ratio
7034M,7034,dbf26d33-581e-4e05-a23e-8d068a9dfc64,TagMeSwitch,50,46.0,32,0,18,0,0,444.875,410.0,164.66481105567152,,,,467.6111111111111,420.5,199.34307963581983,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7035J,7035,62d61448-46a3-4a7a-93b3-dc01f8c057ab,TagMeSwitch,50,62.0,34,0,16,0,0,387.7352941176471,390.0,94.44232128612084,,,,523.1875,465.5,210.27924885732307,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7036A,7036,167d1609-3a03-4e9c-9c2f-3e08ac8a217a,TagMeSwitch,50,23.0,28,0,22,0,0,854.75,618.5,1129.1754981204451,,,,1029.4545454545455,937.0,544.1073709929237,0.0,1.0,1.0,2.1143807715275598,2.0190862005831423,0.09529457094441751,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7037L,7037,f46cc4ce-bed6-4ed4-837a-bd0656fb7779,TagMeSwitch,50,68.0,35,0,15,0,0,319.3142857142857,330.0,169.45878753333776,,,,460.8,417.0,228.96949266535174,0.0,1.0,1.0,2.2004105812100336,1.862731867421651,0.33767871378838255,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7038E,7038,4ed6f70f-d41e-4d44-8e11-59f706e56cc9,TagMeSwitch,50,47.0,35,0,15,0,0,584.7142857142857,445.0,336.9974316038077,,,,1087.5333333333333,900.0,642.2658402280239,0.0,1.0,1.0,2.2004105812100336,1.862731867421651,0.33767871378838255,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7039G,7039,af3b654c-e3bd-4e85-a8a3-03f2867f2b6c,TagMeSwitch,50,21.0,29,0,21,0,0,1276.3793103448277,683.0,1606.1934906967622,,,,2129.8571428571427,1377.0,2205.176892807339,0.0,1.0,1.0,2.128045234184984,2.00042356910598,0.12762166507900385,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7040Q,7040,785a2d6c-32bc-41ad-abe1-cd549d6f6c08,TagMeSwitch,50,72.0,34,0,16,0,0,257.97058823529414,231.5,204.93879134913306,,,,278.3125,283.5,141.1777691423122,0.0,1.0,1.0,2.1893497555220858,1.8895099603334296,0.2998397951886562,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7040AH,7040,f8b224db-c608-4c70-945c-d38158128a5b,TagMeSwitch,50,44.0,27,0,23,0,0,299.6666666666667,350.0,160.57947948218424,,,,463.04347826086956,418.0,341.7725823171242,0.0,1.0,1.0,2.100165492844468,2.0368341317013874,0.06333136114308058,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7041K,7041,b63675d4-3cbb-4eaa-ac7d-040a12686ca1,TagMeSwitch,50,42.0,32,0,18,0,0,514.21875,458.5,311.753079957365,,,,747.9444444444445,524.0,556.9190956368504,0.0,1.0,1.0,2.166106752892329,1.9379315108528292,0.2281752420394998,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
7042K,7042,ccfaba23-d1af-4509-9a4c-83c3377487ea,TagMeSwitch,50,48.0,33,0,17,0,0,501.6363636363636,389.0,275.7271996672864,,,,716.5294117647059,525.0,387.3023879423962,0.0,1.0,1.0,2.1779230690821856,1.9145058250555569,0.2634172440266287,0.5750802388691912,-0.45190251503339046,1.735305558547181,,
